folder,param1,param2,csv_name,c,d,Best_Mu,P_at_BestMu,Delta_at_BestMu
-8_-58,-8,-58,CHEES_-33_4200.csv,-33,4200,1.51812139360666,2.6065149917366,2.54579013599233
-7_-58,-7,-58,CHEES_-33_4200.csv,-33,4200,1.5194729064014,2.60349296456918,2.54271404831312
-12_-60,-12,-60,CHEES_-34_4200.csv,-34,4200,1.52054139200272,2.56914914806643,2.50832749238632
-6_-58,-6,-58,CHEES_-33_4200.csv,-33,4200,1.52086574572764,2.60088002824621,2.5400453984171
-5_-60,-5,-60,CHEES_-35_4300.csv,-35,4300,1.52174660564737,2.52357023493959,2.46270037071369
-5_-58,-5,-58,CHEES_-33_4200.csv,-33,4200,1.52233408779628,2.59815901926629,2.53726565575443
-10_-60,-10,-60,CHEES_-34_4200.csv,-34,4200,1.52385123733187,2.5621702705691,2.50121622107582
-8_-60,-8,-60,CHEES_-34_4200.csv,-34,4200,1.52691470069865,2.55600750130985,2.4949309132819
-7_-60,-7,-60,CHEES_-34_4200.csv,-34,4200,1.52860584756524,2.55318616072833,2.49204192682572
-6_-60,-6,-60,CHEES_-34_4200.csv,-34,4200,1.53000602122696,2.5505166385516,2.48931639770252
