folder,param1,param2,csv_name,c,d,Best_P,Delta_at_BestP,Mu_at_BestP
-28_-46,-28,-46,CHEES_-31_4200.csv,-31,4200,37.7579286770927,2.96456439225353,1.39173457139357
-24_-42,-24,-42,CHEES_-30_4200.csv,-30,4200,37.8011289895536,3.05728456438554,1.38975377700672
-20_-34,-20,-34,CHEES_-27_4200.csv,-27,4200,37.8214074086248,3.81374745913237,1.3603063979797
-20_-35,-20,-35,CHEES_-28_4200.csv,-28,4200,37.8244076368431,3.54334983457123,1.37124231209087
-20_-32,-20,-32,CHEES_-27_4200.csv,-27,4200,37.8270481751676,3.92554299847837,1.35606020706757
-30_-48,-30,-48,CHEES_-32_4200.csv,-32,4200,37.8289811069159,2.89637965249611,1.39730405817679
-20_-36,-20,-36,CHEES_-28_4200.csv,-28,4200,37.837102131451,3.50498211605468,1.37328480061585
-22_-40,-22,-40,CHEES_-29_4200.csv,-29,4200,37.8475861747467,3.21989738247518,1.38510755169086
-20_-37,-20,-37,CHEES_-28_4200.csv,-28,4200,37.8883288714241,3.46581277145124,1.37690064399891
-24_-44,-24,-44,CHEES_-30_4200.csv,-30,4200,38.0044493081853,3.02166927154882,1.39931120146546
-26_-46,-26,-46,CHEES_-31_4200.csv,-31,4200,38.0083250632813,2.90906258214269,1.40397049924554
-18_-35,-18,-35,CHEES_-28_4200.csv,-28,4200,38.0281230045381,3.52409594877479,1.38016108223053
-28_-48,-28,-48,CHEES_-31_4200.csv,-31,4200,38.0362194644326,2.94420846673708,1.40368043990782
-22_-42,-22,-42,CHEES_-30_4200.csv,-30,4200,38.041301723694,3.02713957222488,1.40056648605877
-18_-32,-18,-32,CHEES_-27_4200.csv,-27,4200,38.0422091630341,3.9052913318937,1.36547671324561
-18_-36,-18,-36,CHEES_-28_4200.csv,-28,4200,38.0426096533595,3.48418962500315,1.38233680113425
-18_-34,-18,-34,CHEES_-27_4200.csv,-27,4200,38.0445456259475,3.78957930587346,1.37019865280296
-20_-40,-20,-40,CHEES_-29_4200.csv,-29,4200,38.0744222700428,3.19338992237634,1.39524129390666
-18_-37,-18,-37,CHEES_-28_4200.csv,-28,4200,38.0828913708574,3.44391949143441,1.38555887517692
-30_-50,-30,-50,CHEES_-32_4200.csv,-32,4200,38.1079119077133,2.88254857440219,1.40901453333244
-18_-38,-18,-38,CHEES_-29_4200.csv,-29,4200,38.1450564290863,3.23365944179678,1.39645587949158
-16_-35,-16,-35,CHEES_-28_4200.csv,-28,4200,38.1922809451591,3.50849570980497,1.38735140941416
-16_-36,-16,-36,CHEES_-28_4200.csv,-28,4200,38.2023972775343,3.4686348232157,1.38935049817274
-16_-32,-16,-32,CHEES_-27_4200.csv,-27,4200,38.2054946475987,3.89034291996295,1.37260606910543
-16_-34,-16,-34,CHEES_-28_4200.csv,-28,4200,38.2096421269777,3.55097499879965,1.38634668512712
-22_-44,-22,-44,CHEES_-30_4200.csv,-30,4200,38.224799499052,2.99139811106565,1.40933605551945
-24_-46,-24,-46,CHEES_-31_4200.csv,-31,4200,38.2315021693096,2.87359916039036,1.41431612035677
-20_-42,-20,-42,CHEES_-30_4200.csv,-30,4200,38.2414100542802,3.00465292434177,1.40947028519754
-16_-37,-16,-37,CHEES_-28_4200.csv,-28,4200,38.2472608517958,3.42786265489143,1.39277592787617
-18_-40,-18,-40,CHEES_-29_4200.csv,-29,4200,38.24957248464,3.17482447843398,1.40298992024824
-26_-48,-26,-48,CHEES_-31_4200.csv,-31,4200,38.2544272069816,2.88926250179719,1.41460658820738
-16_-38,-16,-38,CHEES_-29_4200.csv,-29,4200,38.2904945124094,3.22086819543963,1.40278505267879
-28_-50,-28,-50,CHEES_-32_4200.csv,-32,4200,38.2951221448291,2.81466553893912,1.4192182642356
-16_-46,-16,-46,CHEES_-32_4200.csv,-32,4200,38.3069503927854,2.78829490391421,1.42074621955485
-14_-35,-14,-35,CHEES_-28_4200.csv,-28,4200,38.3195500061594,3.49792893250946,1.392864842946
-14_-36,-14,-36,CHEES_-28_4200.csv,-28,4200,38.3370694010003,3.45716825392866,1.39519604588287
-14_-32,-14,-32,CHEES_-27_4200.csv,-27,4200,38.3375212152823,3.88016010090809,1.37829444457497
-14_-34,-14,-34,CHEES_-28_4200.csv,-28,4200,38.337524772731,3.54124144452936,1.39185133312807
