folder,param1,param2,csv_name,c_val,d_val,Total_NLL,NLL_CO2,NLL_SST
0.0_-6_-36,-6,-36,CHEES_-22_5300.csv,-22,5300,5.29722921255463,5.21491251099721,0.0823167015574249
0.0_-26_-58,-26,-58,CHEES_-35_5300.csv,-35,5300,5.29767777720587,5.20875763182809,0.0889201453777834
0.0_-7_-35,-7,-35,CHEES_-22_5300.csv,-22,5300,5.29813730968266,5.2144956972369,0.08364161244576
0.0_-30_-48,-30,-48,CHEES_-35_5300.csv,-35,5300,5.29855915712589,5.21005817791105,0.0885009792148406
0.0_-8_-34,-8,-34,CHEES_-22_5300.csv,-22,5300,5.29922971957272,5.21682574789136,0.0824039716813625
0.0_-10_-32,-10,-32,CHEES_-22_5300.csv,-22,5300,5.3018228814995,5.21659088334817,0.0852319981513235
0.0_-6_-35,-6,-35,CHEES_-22_5300.csv,-22,5300,5.30420183241168,5.2153164879486,0.0888853444630829
0.0_-5_-36,-5,-36,CHEES_-22_5300.csv,-22,5300,5.30481719335987,5.22347379154055,0.0813434018193223
0.0_-28_-54,-28,-54,CHEES_-35_5300.csv,-35,5300,5.3050584929405,5.2091738539825,0.0958846389579962
0.0_-26_-60,-26,-60,CHEES_-35_5300.csv,-35,5300,5.30629303719024,5.21119763434306,0.0950954028471782
0.0_-7_-34,-7,-34,CHEES_-22_5300.csv,-22,5300,5.30825090810328,5.22595022410878,0.0823006839945022
0.0_-5_-35,-5,-35,CHEES_-22_5300.csv,-22,5300,5.30983663248389,5.21750397011678,0.0923326623671075
0.0_-6_-34,-6,-34,CHEES_-22_5300.csv,-22,5300,5.31200264745506,5.21890947883617,0.0930931686188865
0.0_-28_-56,-28,-56,CHEES_-35_5500.csv,-35,5500,5.31493179571779,5.22724993952904,0.0876818561887489
0.0_-30_-50,-30,-50,CHEES_-35_5400.csv,-35,5400,5.31715038854453,5.22833033411417,0.0888200544303572
0.0_-5_-34,-5,-34,CHEES_-22_5300.csv,-22,5300,5.3178173500518,5.21960673250686,0.0982106175449391
0.0_-8_-32,-8,-32,CHEES_-22_5300.csv,-22,5300,5.31820767926498,5.21583600821585,0.102371671049138
0.0_-7_-32,-7,-32,CHEES_-22_5300.csv,-22,5300,5.32920738884074,5.23764105339267,0.0915663354480703
0.0_-28_-58,-28,-58,CHEES_-35_5300.csv,-35,5300,5.32991601775268,5.21463785426695,0.115278163485724
0.0_-30_-52,-30,-52,CHEES_-35_5300.csv,-35,5300,5.3358601517993,5.21404455451288,0.121815597286422
0.0_-6_-32,-6,-32,CHEES_-22_5300.csv,-22,5300,5.33654406670882,5.24066210780027,0.0958819589085507
0.0_-5_-32,-5,-32,CHEES_-22_5300.csv,-22,5300,5.33881565476012,5.22605365529393,0.112761999466189
0.0_-28_-60,-28,-60,CHEES_-35_5400.csv,-35,5400,5.34266406759147,5.23443249496916,0.108231572622313
0.0_-30_-54,-30,-54,CHEES_-35_5500.csv,-35,5500,5.35034902244805,5.23501877921635,0.115330243231696
0.0_-30_-56,-30,-56,CHEES_-35_5400.csv,-35,5400,5.37284477313458,5.24713383060858,0.125710942526003
0.0_-30_-58,-30,-58,CHEES_-35_5400.csv,-35,5400,5.3900136195576,5.22338102493955,0.166632594618049
0.0_-30_-60,-30,-60,CHEES_-35_5400.csv,-35,5400,5.40712369880509,5.22734818863474,0.17977551017035
