folder,param1,param2,csv_name,c_val,d_val,Total_NLL,NLL_CO2,NLL_SST
0.8_-26_-50,-26,-50,CHEES_-35_5300.csv,-35,5300,5.28917919349738,5.20780184126281,0.081377352234566
0.8_-20_-60,-20,-60,CHEES_-35_5400.csv,-35,5400,5.29032449695385,5.21840029332669,0.0719242036271548
0.8_-24_-54,-24,-54,CHEES_-35_5300.csv,-35,5300,5.29211138494655,5.20818996838118,0.0839214165653672
0.8_-22_-58,-22,-58,CHEES_-35_5300.csv,-35,5300,5.29403353456115,5.20850676625988,0.0855267683012721
0.8_-28_-48,-28,-48,CHEES_-35_5500.csv,-35,5500,5.29645038248693,5.21834676074756,0.0781036217393731
0.8_-30_-44,-30,-44,CHEES_-35_5400.csv,-35,5400,5.29718311362241,5.22278462917087,0.0743984844515358
0.8_-24_-56,-24,-56,CHEES_-35_5500.csv,-35,5500,5.29972543715791,5.22071922230031,0.0790062148575901
0.8_-26_-52,-26,-52,CHEES_-35_5300.csv,-35,5300,5.3003100827723,5.2092585025203,0.0910515802519947
0.8_-22_-60,-22,-60,CHEES_-35_5500.csv,-35,5500,5.30122743901464,5.22271159843815,0.0785158405764942
0.8_-26_-54,-26,-54,CHEES_-35_5400.csv,-35,5400,5.31202514302178,5.22410425099212,0.0879208920296545
0.8_-24_-58,-24,-58,CHEES_-35_5400.csv,-35,5400,5.31223504866829,5.2279095826293,0.0843254660389884
0.8_-28_-50,-28,-50,CHEES_-35_5400.csv,-35,5400,5.31274729812298,5.22186059088752,0.0908867072354637
0.8_-30_-46,-30,-46,CHEES_-35_5400.csv,-35,5400,5.31538147060195,5.22082917896926,0.0945522916326862
0.8_-24_-60,-24,-60,CHEES_-35_5400.csv,-35,5400,5.3197214409739,5.22132497753737,0.0983964634365276
0.8_-26_-56,-26,-56,CHEES_-35_5400.csv,-35,5400,5.3235148621957,5.22375834866729,0.0997565135284069
0.8_-28_-52,-28,-52,CHEES_-35_5400.csv,-35,5400,5.33090355910115,5.23371755622621,0.0971860028749455
0.8_-26_-58,-26,-58,CHEES_-35_5400.csv,-35,5400,5.33622783314917,5.22363347033612,0.112594362813054
0.8_-30_-48,-30,-48,CHEES_-35_5400.csv,-35,5400,5.34001433320806,5.23259650280151,0.10741783040655
0.8_-28_-54,-28,-54,CHEES_-35_5400.csv,-35,5400,5.34797204172419,5.23837561606239,0.109596425661805
0.8_-26_-60,-26,-60,CHEES_-35_5400.csv,-35,5400,5.35106224113963,5.23932554727353,0.111736693866106
0.8_-30_-50,-30,-50,CHEES_-35_5400.csv,-35,5400,5.36239357970323,5.23082226007617,0.131571319627059
0.8_-28_-56,-28,-56,CHEES_-35_5400.csv,-35,5400,5.36404164176641,5.24286094440028,0.121180697366133
0.8_-28_-58,-28,-58,CHEES_-35_5400.csv,-35,5400,5.37998782161951,5.22184697766374,0.158140843955767
0.8_-30_-52,-30,-52,CHEES_-35_5400.csv,-35,5400,5.38693694771741,5.24857339096701,0.138363556750395
0.8_-28_-60,-28,-60,CHEES_-35_5600.csv,-35,5600,5.39568191614815,5.25938717583686,0.136294740311289
0.8_-30_-54,-30,-54,CHEES_-35_5300.csv,-35,5300,5.41226960225596,5.22488623457949,0.187383367676464
0.8_-30_-56,-30,-56,CHEES_-35_5400.csv,-35,5400,5.43063703373367,5.25853960104592,0.172097432687753
0.8_-30_-58,-30,-58,CHEES_-35_5400.csv,-35,5400,5.44977670512382,5.25000402905819,0.199772676065631
0.8_-30_-60,-30,-60,CHEES_-35_5500.csv,-35,5500,5.46670366767555,5.25262754615366,0.214076121521889
