-12	-52	-32	4600
-12	-52	-33	5000
-12	-52	-34	4600
-12	-52	-34	5300
-12	-52	-34	6000
-12	-52	-35	4200
-12	-52	-35	4800
-12	-52	-35	5300
-12	-52	-35	5500
-12	-52	-35	5800
-12	-54	-22	4200
-12	-54	-22	4600
-12	-54	-22	5000
-12	-54	-23	5400
-12	-54	-23	5600
-12	-54	-24	5400
-12	-54	-25	4200
-12	-54	-25	5000
-12	-54	-26	5100
-12	-54	-27	4200
-12	-54	-27	4300
-12	-54	-27	5000
-12	-54	-27	5800
-12	-54	-28	5000
-12	-54	-29	4200
-12	-54	-29	4900
-12	-54	-29	5900
-12	-54	-31	5000
-12	-54	-31	5300
-12	-54	-31	5700
-12	-54	-31	5800
-12	-54	-31	6000
-12	-54	-32	4200
-12	-54	-33	5200
-12	-54	-34	5000
-12	-54	-34	6000
-12	-54	-35	4200
-12	-54	-35	4400
-12	-54	-35	4800
-12	-54	-35	5300
-12	-54	-35	5500
-12	-54	-35	5800
-12	-56	-22	4200
-12	-56	-22	4600
-12	-56	-22	5000
-12	-56	-23	5400
-12	-56	-23	5600
-12	-56	-24	5400
-12	-56	-25	4200
-12	-56	-25	5000
-12	-56	-26	5100
-12	-56	-27	4200
-12	-56	-27	4300
-12	-56	-27	5000
-12	-56	-27	5800
-12	-56	-28	5000
-12	-56	-29	4900
-12	-56	-29	5900
-12	-56	-30	4300
-12	-56	-31	5000
-12	-56	-31	5700
-12	-56	-31	5800
-12	-56	-31	6000
-12	-56	-32	4200
-12	-56	-33	5000
-12	-56	-33	5200
-12	-56	-34	6000
-12	-56	-35	4200
-12	-56	-35	4800
-12	-56	-35	5300
-12	-56	-35	5800
-12	-58	-22	4200
-12	-58	-22	4600
-12	-58	-22	5000
-12	-58	-23	5400
-12	-58	-23	5600
-12	-58	-24	5400
-12	-58	-25	4200
-12	-58	-25	5000
-12	-58	-26	5100
-12	-58	-27	4300
-12	-58	-27	5000
-12	-58	-27	5800
-12	-58	-29	4200
-12	-58	-29	4900
-12	-58	-29	5900
-12	-58	-30	4300
-12	-58	-31	5000
-12	-58	-31	5700
-12	-58	-31	5800
